id,asset_id,asset_name,display_name_en,description_en
inventorylflootingfreeloadoutcontaineritemmelee,1182756597,DA_Inventory_LF_Looting_FreeLoadout_ContainerItem_Melee,,
inventorylflootingfreeloadoutcontaineritemweapon1,1147042865,DA_Inventory_LF_Looting_FreeLoadout_ContainerItem_Weapon1,,
inventorylflootingfreeloadoutcontaineritemweapon2,-1573505189,DA_Inventory_LF_Looting_FreeLoadout_ContainerItem_Weapon2,,
inventorylflootingfreeloadoutcontainerslotarmor,2040446547,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Armor,,
inventorylflootingfreeloadoutcontainerslotbackpack,-958796171,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Backpack,,
inventorylflootingfreeloadoutcontainerslotbelt,1126817659,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Belt,,
inventorylflootingfreeloadoutcontainerslotmelee,-1134924405,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Melee,,
inventorylflootingfreeloadoutcontainerslotweapon1,-1990983588,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Weapon1,,
inventorylflootingfreeloadoutcontainerslotweapon2,1789913677,DA_Inventory_LF_Looting_FreeLoadout_ContainerSlot_Weapon2,,
inventorylflootingt1,-448345380,DA_Inventory_LF_Looting_T1,,
inventorylflootingt1containeritemarmor,184018578,DA_Inventory_LF_Looting_T1_ContainerItem_Armor,,
inventorylflootingt1containeritembackpack,202906145,DA_Inventory_LF_Looting_T1_ContainerItem_Backpack,,
inventorylflootingt1containeritembelt,1454995512,DA_Inventory_LF_Looting_T1_ContainerItem_Belt,,
inventorylflootingt1containeritemmelee,-1989158897,DA_Inventory_LF_Looting_T1_ContainerItem_Melee,,
inventorylflootingt1containeritemsafepocket,634916076,DA_Inventory_LF_Looting_T1_ContainerItem_SafePocket,,
inventorylflootingt1containeritemweapon1,-1449979565,DA_Inventory_LF_Looting_T1_ContainerItem_Weapon1,,
inventorylflootingt1containeritemweapon2,1833604446,DA_Inventory_LF_Looting_T1_ContainerItem_Weapon2,,
inventorylflootingt1containerslotarmor,2135242484,DA_Inventory_LF_Looting_T1_ContainerSlot_Armor,,
inventorylflootingt1containerslotbackpack,-1351184816,DA_Inventory_LF_Looting_T1_ContainerSlot_Backpack,,
inventorylflootingt1containerslotbelt,411623810,DA_Inventory_LF_Looting_T1_ContainerSlot_Belt,,
inventorylflootingt1containerslotmelee,-206583984,DA_Inventory_LF_Looting_T1_ContainerSlot_Melee,,
inventorylflootingt1containerslotsafepocket,591271901,DA_Inventory_LF_Looting_T1_ContainerSlot_SafePocket,,
inventorylflootingt1containerslotweapon1,1638597279,DA_Inventory_LF_Looting_T1_ContainerSlot_Weapon1,,
inventorylflootingt1containerslotweapon2,713048728,DA_Inventory_LF_Looting_T1_ContainerSlot_Weapon2,,
inventorylflootingt2,876095175,DA_Inventory_LF_Looting_T2,,
inventorylflootingt2containeritemarmor,1909266089,DA_Inventory_LF_Looting_T2_ContainerItem_Armor,,
inventorylflootingt2containeritemauxiliary,272104212,DA_Inventory_LF_Looting_T2_ContainerItem_Auxiliary,,
inventorylflootingt2containeritembackpack,1757735240,DA_Inventory_LF_Looting_T2_ContainerItem_Backpack,,
inventorylflootingt2containeritembelt,838324696,DA_Inventory_LF_Looting_T2_ContainerItem_Belt,,
inventorylflootingt2containeritemmelee,691653340,DA_Inventory_LF_Looting_T2_ContainerItem_Melee,,
inventorylflootingt2containeritemsafepocket,-2105475031,DA_Inventory_LF_Looting_T2_ContainerItem_SafePocket,,
inventorylflootingt2containeritemweapon1,-1320735319,DA_Inventory_LF_Looting_T2_ContainerItem_Weapon1,,
inventorylflootingt2containeritemweapon2,1962848692,DA_Inventory_LF_Looting_T2_ContainerItem_Weapon2,,
inventorylflootingt2containerslotarmor,1402437787,DA_Inventory_LF_Looting_T2_ContainerSlot_Armor,,
inventorylflootingt2containerslotauxiliary,1704537990,DA_Inventory_LF_Looting_T2_ContainerSlot_Auxiliary,,
inventorylflootingt2containerslotbackpack,-1594514317,DA_Inventory_LF_Looting_T2_ContainerSlot_Backpack,,
inventorylflootingt2containerslotbelt,-646163377,DA_Inventory_LF_Looting_T2_ContainerSlot_Belt,,
inventorylflootingt2containerslotmelee,-1978047578,DA_Inventory_LF_Looting_T2_ContainerSlot_Melee,,
inventorylflootingt2containerslotsafepocket,-366662263,DA_Inventory_LF_Looting_T2_ContainerSlot_SafePocket,,
inventorylflootingt2containerslotweapon1,-1167511681,DA_Inventory_LF_Looting_T2_ContainerSlot_Weapon1,,
inventorylflootingt2containerslotweapon2,2023518072,DA_Inventory_LF_Looting_T2_ContainerSlot_Weapon2,,
inventorylflootingt3cautious,-1302027751,DA_Inventory_LF_Looting_T3_Cautious,,
inventorylflootingt3cautiouscontaineritemarmor,-1924099796,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Armor,,
inventorylflootingt3cautiouscontaineritembackpack,-835379180,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Backpack,,
inventorylflootingt3cautiouscontaineritembelt,-25855644,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Belt,,
inventorylflootingt3cautiouscontaineritemmelee,1849558571,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Melee,,
inventorylflootingt3cautiouscontaineritemsafepocket,1196619463,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_SafePocket,,
inventorylflootingt3cautiouscontaineritemweapon1,-119785392,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Weapon1,,
inventorylflootingt3cautiouscontaineritemweapon2,-1339707137,DA_Inventory_LF_Looting_T3_Cautious_ContainerItem_Weapon2,,
inventorylflootingt3cautiouscontainerslotarmor,-1639434077,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Armor,,
inventorylflootingt3cautiouscontainerslotbackpack,1508621632,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Backpack,,
inventorylflootingt3cautiouscontainerslotbelt,-911450229,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Belt,,
inventorylflootingt3cautiouscontainerslotmelee,288976668,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Melee,,
inventorylflootingt3cautiouscontainerslotsafepocket,1759229282,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_SafePocket,,
inventorylflootingt3cautiouscontainerslotweapon1,-2129845066,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Weapon1,,
inventorylflootingt3cautiouscontainerslotweapon2,1637565526,DA_Inventory_LF_Looting_T3_Cautious_ContainerSlot_Weapon2,,
inventorylflootingt3dbno,-1799813225,DA_Inventory_LF_Looting_T3_DBNO,,
inventorylflootingt3dbnocontaineritemarmor,-30637509,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Armor,,
inventorylflootingt3dbnocontaineritemauxiliary,-1281829892,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Auxiliary,,
inventorylflootingt3dbnocontaineritembackpack,1450686663,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Backpack,,
inventorylflootingt3dbnocontaineritembelt,-890187561,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Belt,,
inventorylflootingt3dbnocontaineritemmelee,-1130290743,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Melee,,
inventorylflootingt3dbnocontaineritemsafepocket,-2004748456,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_SafePocket,,
inventorylflootingt3dbnocontaineritemweapon1,-42312299,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Weapon1,,
inventorylflootingt3dbnocontaineritemweapon2,-1193825975,DA_Inventory_LF_Looting_T3_DBNO_ContainerItem_Weapon2,,
inventorylflootingt3dbnocontainerslotarmor,-587167077,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Armor,,
inventorylflootingt3dbnocontainerslotauxiliary,-1236777016,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Auxiliary,,
inventorylflootingt3dbnocontainerslotbackpack,1326799221,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Backpack,,
inventorylflootingt3dbnocontainerslotbelt,-1291005066,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Belt,,
inventorylflootingt3dbnocontainerslotmelee,-477910135,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Melee,,
inventorylflootingt3dbnocontainerslotsafepocket,-446262057,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_SafePocket,,
inventorylflootingt3dbnocontainerslotweapon1,-720305360,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Weapon1,,
inventorylflootingt3dbnocontainerslotweapon2,-1462218276,DA_Inventory_LF_Looting_T3_DBNO_ContainerSlot_Weapon2,,
inventorylfmedic,-750977077,DA_Inventory_LF_Medic,,
inventorylfmediccontaineritemarmor,79414042,DA_Inventory_LF_Medic_ContainerItem_Armor,,
inventorylfmediccontaineritembackpack,-894400556,DA_Inventory_LF_Medic_ContainerItem_Backpack,,
inventorylfmediccontaineritembelt,-248857798,DA_Inventory_LF_Medic_ContainerItem_Belt,,
inventorylfmediccontaineritemgadget,1435250577,DA_Inventory_LF_Medic_ContainerItem_Gadget,,
inventorylfmediccontaineritemmelee,-428021115,DA_Inventory_LF_Medic_ContainerItem_Melee,,
inventorylfmediccontaineritemsafepocket,667102115,DA_Inventory_LF_Medic_ContainerItem_SafePocket,,
inventorylfmediccontaineritemweapon1,-2075359538,DA_Inventory_LF_Medic_ContainerItem_Weapon1,,
inventorylfmediccontainerslotarmor,1772514935,DA_Inventory_LF_Medic_ContainerSlot_Armor,,
inventorylfmediccontainerslotbackpack,253259076,DA_Inventory_LF_Medic_ContainerSlot_Backpack,,
inventorylfmediccontainerslotbelt,-949153946,DA_Inventory_LF_Medic_ContainerSlot_Belt,,
inventorylfmediccontainerslotgadget,288053018,DA_Inventory_LF_Medic_ContainerSlot_Gadget,,
inventorylfmediccontainerslotmelee,1606341178,DA_Inventory_LF_Medic_ContainerSlot_Melee,,
inventorylfmediccontainerslotsafepocket,-1976323623,DA_Inventory_LF_Medic_ContainerSlot_SafePocket,,
inventorylfmediccontainerslotweapon1,1349034416,DA_Inventory_LF_Medic_ContainerSlot_Weapon1,,
inventorylfmobility,1326891585,DA_Inventory_LF_Mobility,,
inventorylfmobilitycontaineritemarmor,-1758317677,DA_Inventory_LF_Mobility_ContainerItem_Armor,,
inventorylfmobilitycontaineritembackpack,-1923982250,DA_Inventory_LF_Mobility_ContainerItem_Backpack,,
inventorylfmobilitycontaineritembelt,1937219300,DA_Inventory_LF_Mobility_ContainerItem_Belt,,
inventorylfmobilitycontaineritemgadget,-512942385,DA_Inventory_LF_Mobility_ContainerItem_Gadget,,
inventorylfmobilitycontaineritemmelee,1795979974,DA_Inventory_LF_Mobility_ContainerItem_Melee,,
inventorylfmobilitycontaineritemsafepocket,-1337009080,DA_Inventory_LF_Mobility_ContainerItem_SafePocket,,
inventorylfmobilitycontaineritemweapon1,-88527392,DA_Inventory_LF_Mobility_ContainerItem_Weapon1,,
inventorylfmobilitycontainerslotarmor,-288107141,DA_Inventory_LF_Mobility_ContainerSlot_Armor,,
inventorylfmobilitycontainerslotbackpack,-2104108661,DA_Inventory_LF_Mobility_ContainerSlot_Backpack,,
inventorylfmobilitycontainerslotbelt,1205507629,DA_Inventory_LF_Mobility_ContainerSlot_Belt,,
inventorylfmobilitycontainerslotgadget,-1152999066,DA_Inventory_LF_Mobility_ContainerSlot_Gadget,,
inventorylfmobilitycontainerslotmelee,1757650828,DA_Inventory_LF_Mobility_ContainerSlot_Melee,,
inventorylfmobilitycontainerslotsafepocket,377672765,DA_Inventory_LF_Mobility_ContainerSlot_SafePocket,,
inventorylfmobilitycontainerslotweapon1,1593302090,DA_Inventory_LF_Mobility_ContainerSlot_Weapon1,,
inventorylfraider01containeritemarmor,1862864628,DA_Inventory_LF_Raider01_ContainerItem_Armor,,
inventorylfraider01containeritembackpack,707085701,DA_Inventory_LF_Raider01_ContainerItem_Backpack,,
inventorylfraider01containeritembelt,48591233,DA_Inventory_LF_Raider01_ContainerItem_Belt,,
inventorylfraider01containeritemmelee,1621193574,DA_Inventory_LF_Raider01_ContainerItem_Melee,,
inventorylfraider01containeritemsafepocket,1090010970,DA_Inventory_LF_Raider01_ContainerItem_SafePocket,,
inventorylfraider01containeritemweapon1,-726767961,DA_Inventory_LF_Raider01_ContainerItem_Weapon1,,
inventorylfraider01containeritemweapon2,-461470305,DA_Inventory_LF_Raider01_ContainerItem_Weapon2,,
inventorylfraider01containerslotarmor,135833769,DA_Inventory_LF_Raider01_ContainerSlot_Armor,,
inventorylfraider01containerslotbackpack,-451505170,DA_Inventory_LF_Raider01_ContainerSlot_Backpack,,
inventorylfraider01containerslotbelt,-1779768591,DA_Inventory_LF_Raider01_ContainerSlot_Belt,,
inventorylfraider01containerslotmelee,44376610,DA_Inventory_LF_Raider01_ContainerSlot_Melee,,
inventorylfraider01containerslotsafepocket,457412718,DA_Inventory_LF_Raider01_ContainerSlot_SafePocket,,
inventorylfraider01containerslotweapon1,1868802276,DA_Inventory_LF_Raider01_ContainerSlot_Weapon1,,
inventorylfraider01containerslotweapon2,530062629,DA_Inventory_LF_Raider01_ContainerSlot_Weapon2,,
inventorylfraider02containeritemarmor,-441538728,DA_Inventory_LF_Raider02_ContainerItem_Armor,,
inventorylfraider02containeritembackpack,-1787034734,DA_Inventory_LF_Raider02_ContainerItem_Backpack,,
inventorylfraider02containeritembelt,-92162265,DA_Inventory_LF_Raider02_ContainerItem_Belt,,
inventorylfraider02containeritemmelee,-487042564,DA_Inventory_LF_Raider02_ContainerItem_Melee,,
inventorylfraider02containeritemsafepocket,133015196,DA_Inventory_LF_Raider02_ContainerItem_SafePocket,,
inventorylfraider02containeritemweapon1,63236990,DA_Inventory_LF_Raider02_ContainerItem_Weapon1,,
inventorylfraider02containeritemweapon2,708676214,DA_Inventory_LF_Raider02_ContainerItem_Weapon2,,
inventorylfraider02containerslotarmor,-2144802109,DA_Inventory_LF_Raider02_ContainerSlot_Armor,,
inventorylfraider02containerslotbackpack,554150035,DA_Inventory_LF_Raider02_ContainerSlot_Backpack,,
inventorylfraider02containerslotbelt,-372950412,DA_Inventory_LF_Raider02_ContainerSlot_Belt,,
inventorylfraider02containerslotmelee,1557183276,DA_Inventory_LF_Raider02_ContainerSlot_Melee,,
inventorylfraider02containerslotsafepocket,-1808818063,DA_Inventory_LF_Raider02_ContainerSlot_SafePocket,,
inventorylfraider02containerslotweapon1,1364293158,DA_Inventory_LF_Raider02_ContainerSlot_Weapon1,,
inventorylfraider02containerslotweapon2,505681848,DA_Inventory_LF_Raider02_ContainerSlot_Weapon2,,
inventorylfraider03containeritemarmor,520155642,DA_Inventory_LF_Raider03_ContainerItem_Armor,,
inventorylfraider03containeritembackpack,1744401859,DA_Inventory_LF_Raider03_ContainerItem_Backpack,,
inventorylfraider03containeritembelt,-1036236112,DA_Inventory_LF_Raider03_ContainerItem_Belt,,
inventorylfraider03containeritemmelee,1756036395,DA_Inventory_LF_Raider03_ContainerItem_Melee,,
inventorylfraider03containeritemsafepocket,1178465550,DA_Inventory_LF_Raider03_ContainerItem_SafePocket,,
inventorylfraider03containeritemweapon1,-926472631,DA_Inventory_LF_Raider03_ContainerItem_Weapon1,,
inventorylfraider03containeritemweapon2,771048769,DA_Inventory_LF_Raider03_ContainerItem_Weapon2,,
inventorylfraider03containerslotarmor,316624680,DA_Inventory_LF_Raider03_ContainerSlot_Armor,,
inventorylfraider03containerslotbackpack,1661767536,DA_Inventory_LF_Raider03_ContainerSlot_Backpack,,
inventorylfraider03containerslotbelt,1860171114,DA_Inventory_LF_Raider03_ContainerSlot_Belt,,
inventorylfraider03containerslotmelee,1487115454,DA_Inventory_LF_Raider03_ContainerSlot_Melee,,
inventorylfraider03containerslotsafepocket,988684217,DA_Inventory_LF_Raider03_ContainerSlot_SafePocket,,
inventorylfraider03containerslotweapon1,1284133896,DA_Inventory_LF_Raider03_ContainerSlot_Weapon1,,
inventorylfraider03containerslotweapon2,-916654694,DA_Inventory_LF_Raider03_ContainerSlot_Weapon2,,
inventorylfraider04containeritemarmor,-1509746014,DA_Inventory_LF_Raider04_ContainerItem_Armor,,
inventorylfraider04containeritembackpack,1607578113,DA_Inventory_LF_Raider04_ContainerItem_Backpack,,
inventorylfraider04containeritembelt,-1188582677,DA_Inventory_LF_Raider04_ContainerItem_Belt,,
inventorylfraider04containeritemmelee,-554598184,DA_Inventory_LF_Raider04_ContainerItem_Melee,,
inventorylfraider04containeritemsafepocket,-855189248,DA_Inventory_LF_Raider04_ContainerItem_SafePocket,,
inventorylfraider04containeritemweapon1,-1719992727,DA_Inventory_LF_Raider04_ContainerItem_Weapon1,,
inventorylfraider04containeritemweapon2,-1554681840,DA_Inventory_LF_Raider04_ContainerItem_Weapon2,,
inventorylfraider04containerslotarmor,-664777054,DA_Inventory_LF_Raider04_ContainerSlot_Armor,,
inventorylfraider04containerslotbackpack,-250309798,DA_Inventory_LF_Raider04_ContainerSlot_Backpack,,
inventorylfraider04containerslotbelt,1837781043,DA_Inventory_LF_Raider04_ContainerSlot_Belt,,
inventorylfraider04containerslotmelee,-1231864196,DA_Inventory_LF_Raider04_ContainerSlot_Melee,,
inventorylfraider04containerslotsafepocket,1356345166,DA_Inventory_LF_Raider04_ContainerSlot_SafePocket,,
inventorylfraider04containerslotweapon1,1333258560,DA_Inventory_LF_Raider04_ContainerSlot_Weapon1,,
inventorylfraider04containerslotweapon2,374660481,DA_Inventory_LF_Raider04_ContainerSlot_Weapon2,,
inventorylfraider01,1566232021,DA_Inventory_LF_Raider_01,,
inventorylfraider02,-140762359,DA_Inventory_LF_Raider_02,,
inventorylfraider03,1076082116,DA_Inventory_LF_Raider_03,,
inventorylfraider04,-1551192654,DA_Inventory_LF_Raider_04,,
inventorylfraidert4revival,-1328608435,DA_Inventory_LF_Raider_T4_Revival,,
inventorylfraidert4revivalcontaineritemarmor,-1777974120,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Armor,,
inventorylfraidert4revivalcontaineritembackpack,-58446991,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Backpack,,
inventorylfraidert4revivalcontaineritembelt,1040316064,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Belt,,
inventorylfraidert4revivalcontaineritemmelee,926668988,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Melee,,
inventorylfraidert4revivalcontaineritemsafepocket,-1742030003,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_SafePocket,,
inventorylfraidert4revivalcontaineritemweapon1,2146419713,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Weapon1,,
inventorylfraidert4revivalcontaineritemweapon2,757733679,DA_Inventory_LF_Raider_T4_Revival_ContainerItem_Weapon2,,
inventorylfraidert4revivalcontainerslotarmor,1975428721,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Armor,,
inventorylfraidert4revivalcontainerslotbackpack,-1690579747,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Backpack,,
inventorylfraidert4revivalcontainerslotbelt,1898865666,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Belt,,
inventorylfraidert4revivalcontainerslotmelee,2138865075,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Melee,,
inventorylfraidert4revivalcontainerslotsafepocket,-1571463867,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_SafePocket,,
inventorylfraidert4revivalcontainerslotweapon1,515825495,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Weapon1,,
inventorylfraidert4revivalcontainerslotweapon2,1618363823,DA_Inventory_LF_Raider_T4_Revival_ContainerSlot_Weapon2,,
inventorylfraidert4safekeeper,1295057931,DA_Inventory_LF_Raider_T4_Safekeeper,,
inventorylfraidert4safekeepercontaineritemarmor,-3167236,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Armor,,
inventorylfraidert4safekeepercontaineritemauxiliary,-473806797,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Auxiliary,,
inventorylfraidert4safekeepercontaineritembackpack,425375516,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Backpack,,
inventorylfraidert4safekeepercontaineritembelt,819785143,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Belt,,
inventorylfraidert4safekeepercontaineritemmelee,-1494771194,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Melee,,
inventorylfraidert4safekeepercontaineritemsafepocket,1017051366,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_SafePocket,,
inventorylfraidert4safekeepercontaineritemweapon1,-1167814970,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Weapon1,,
inventorylfraidert4safekeepercontaineritemweapon2,1295046744,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerItem_Weapon2,,
inventorylfraidert4safekeepercontainerslotarmor,-1722188527,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Armor,,
inventorylfraidert4safekeepercontainerslotauxiliary,-55455485,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Auxiliary,,
inventorylfraidert4safekeepercontainerslotbackpack,-108142172,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Backpack,,
inventorylfraidert4safekeepercontainerslotbelt,1512852984,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Belt,,
inventorylfraidert4safekeepercontainerslotmelee,980573866,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Melee,,
inventorylfraidert4safekeepercontainerslotsafepocket,1965448171,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_SafePocket,,
inventorylfraidert4safekeepercontainerslotweapon1,1537829106,DA_Inventory_LF_Raider_T4_Safekeeper_ContainerSlot_Weapon1,,
